## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010987_insert_size_histogram.pdf MINIMUM_PCT=0.5 INPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/star/SRR17010987.Aligned.sortedByCoord.out.bam OUTPUT=/work/ugbogu/pipeline/data/nbl/GSE189367/results/picard/SRR17010987_insert_size_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Apr 12 00:25:44 UTC 2026

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
684	133	558	26	2814828	1130.333119	1448.097659	33289900	FR	533	847	981	1059	1117	1439	3751	8419	25027	105483	154259			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
26	1
28	1
29	9
30	11
31	1
32	3
33	6
34	54
35	315
36	368
37	301
38	295
39	311
40	411
41	415
42	442
43	452
44	440
45	474
46	403
47	525
48	514
49	580
50	626
51	581
52	638
53	588
54	594
55	753
56	720
57	875
58	945
59	1076
60	1148
61	1258
62	1463
63	1663
64	1557
65	1761
66	1921
67	1996
68	2414
69	2501
70	2781
71	3263
72	3434
73	3985
74	4362
75	6638
76	5368
77	5770
78	6646
79	7127
80	7408
81	8640
82	9068
83	10414
84	11172
85	12232
86	13950
87	14746
88	16159
89	17581
90	19159
91	21520
92	24237
93	25873
94	28436
95	30385
96	32740
97	37454
98	40137
99	43220
100	44607
101	47217
102	49034
103	52639
104	57248
105	61916
106	63368
107	66447
108	68401
109	72593
110	74605
111	76587
112	79359
113	82000
114	84708
115	87024
116	90804
117	92404
118	99757
119	98300
120	102661
121	109372
122	106934
123	115132
124	116529
125	111973
126	109151
127	110234
128	109504
129	110478
130	111852
131	112987
132	112444
133	118635
134	118327
135	115108
136	116032
137	115227
138	113961
139	113849
140	113213
141	112809
142	112164
143	111799
144	111825
145	111497
146	109267
147	108716
148	107684
149	107964
150	105749
151	106663
152	105083
153	104071
154	102370
155	102387
156	101848
157	100063
158	100470
159	97568
160	97125
161	96223
162	94991
163	94243
164	91686
165	89756
166	90555
167	89245
168	87525
169	88520
170	86896
171	85072
172	84563
173	83010
174	81096
175	81238
176	80349
177	77685
178	78407
179	77027
180	76017
181	75944
182	74782
183	73036
184	72013
185	69975
186	69521
187	69523
188	69310
189	66827
190	66276
191	66299
192	64752
193	64544
194	63420
195	62622
196	61657
197	61651
198	59876
199	59520
200	58831
201	59318
202	58347
203	56993
204	56449
205	56132
206	55155
207	53429
208	54252
209	53496
210	51542
211	52423
212	51944
213	51813
214	50510
215	49721
216	49526
217	49324
218	47500
219	48199
220	47291
221	47342
222	45940
223	45808
224	45540
225	44699
226	45053
227	45098
228	43858
229	43834
230	44168
231	42453
232	42058
233	43237
234	41408
235	41555
236	41486
237	40138
238	39748
239	39445
240	38541
241	37913
242	38258
243	36998
244	36969
245	36649
246	36530
247	35587
248	35330
249	35664
250	34923
251	34785
252	34206
253	33902
254	33326
255	32604
256	33580
257	32534
258	32311
259	32024
260	31516
261	31511
262	30972
263	30913
264	30716
265	30997
266	29587
267	29200
268	29403
269	29138
270	28265
271	28674
272	28498
273	27404
274	28212
275	27828
276	26884
277	26676
278	26779
279	25879
280	26284
281	26294
282	25546
283	25202
284	25094
285	25021
286	24492
287	23995
288	23629
289	24290
290	23612
291	23505
292	23266
293	22695
294	22677
295	22938
296	22154
297	21901
298	21381
299	21562
300	21477
301	21127
302	21078
303	20713
304	20293
305	20151
306	20103
307	19495
308	19641
309	19925
310	19908
311	18996
312	19318
313	19234
314	19364
315	18507
316	18358
317	18138
318	18160
319	17588
320	17701
321	17757
322	17710
323	17659
324	17476
325	16514
326	16862
327	16714
328	16603
329	16353
330	16251
331	16647
332	16321
333	15729
334	15881
335	15959
336	16303
337	15679
338	15462
339	15397
340	15168
341	15284
342	14883
343	14644
344	14430
345	14335
346	14704
347	14500
348	14532
349	13881
350	14006
351	13701
352	14000
353	13503
354	13641
355	14078
356	13184
357	13682
358	13787
359	13484
360	13533
361	13570
362	12805
363	12702
364	12402
365	12339
366	12629
367	12505
368	12697
369	12561
370	12289
371	11850
372	12063
373	12057
374	12019
375	11812
376	11792
377	11698
378	11714
379	11447
380	11342
381	11241
382	11520
383	11390
384	11568
385	11096
386	11340
387	11047
388	10881
389	10505
390	10261
391	10566
392	10559
393	10648
394	10723
395	10391
396	10374
397	10512
398	10331
399	10046
400	10608
401	10367
402	10202
403	9806
404	9771
405	9698
406	9748
407	9746
408	9728
409	9628
410	9609
411	9573
412	9034
413	9429
414	9431
415	9254
416	9199
417	9721
418	9608
419	9323
420	8972
421	9001
422	9152
423	9013
424	9396
425	9301
426	9378
427	9314
428	9009
429	9184
430	9121
431	8719
432	8763
433	8913
434	8908
435	8620
436	8424
437	8630
438	8687
439	9031
440	8740
441	8969
442	8945
443	8801
444	8807
445	8403
446	8593
447	8372
448	8361
449	8379
450	8279
451	8492
452	8547
453	8594
454	8928
455	8184
456	8108
457	8006
458	8028
459	8438
460	7895
461	8173
462	8044
463	7695
464	7909
465	7778
466	7929
467	7927
468	7671
469	7666
470	7610
471	7726
472	7728
473	7558
474	7437
475	7692
476	7599
477	7909
478	7537
479	7443
480	7394
481	7402
482	7287
483	7325
484	7288
485	7714
486	7504
487	7568
488	7414
489	7319
490	7104
491	7276
492	7283
493	7339
494	6994
495	7088
496	7108
497	7268
498	7052
499	7412
500	7115
501	7133
502	7157
503	7218
504	6854
505	7212
506	7086
507	7194
508	7408
509	7373
510	7187
511	7212
512	7357
513	7203
514	7024
515	6947
516	7140
517	7073
518	7072
519	7447
520	7252
521	6940
522	7054
523	6946
524	6948
525	7103
526	6975
527	6851
528	7115
529	7012
530	6841
531	6961
532	6882
533	7232
534	6873
535	7389
536	7392
537	7618
538	7034
539	7098
540	7376
541	7245
542	7073
543	6980
544	7042
545	6902
546	6883
547	6581
548	6769
549	6957
550	6966
551	6740
552	6779
553	7107
554	7193
555	6746
556	6596
557	6804
558	6867
559	6907
560	6624
561	6579
562	6691
563	6811
564	6984
565	6651
566	6650
567	7046
568	7069
569	6874
570	6936
571	6351
572	6851
573	6745
574	6628
575	6557
576	6493
577	6541
578	6601
579	6550
580	6658
581	6860
582	6852
583	6761
584	6448
585	6667
586	6646
587	6648
588	6172
589	6664
590	6481
591	6463
592	6884
593	6573
594	6579
