method,sample_id,cell_tech_id,cell_line,cell_line_canonical,cell_line_display,tumour_id,rank,distance,in_top,cluster
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-C8-A12Q-01A-11R-A115-07,1,58.98696250917179,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-C8-A130-01A-31R-A115-07,2,59.42291933812823,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-BH-A0E2-01A-11R-A056-07,3,59.827021672222664,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-BH-A203-01A-12R-A169-07,4,60.4407228216288,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-BH-A0HX-01A-21R-A056-07,5,60.45561158683561,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A2-A0CX-01A-21R-A00Z-07,6,60.71765490487907,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-BH-A0GY-01A-11R-A056-07,7,60.87779042482355,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A8-A097-01A-11R-A034-07,8,61.93297268292212,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-C8-A135-01A-11R-A115-07,9,61.977672832098875,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-BH-A1FN-01A-11R-A13Q-07,10,61.984412037625034,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AR-A1AP-01A-11R-A12P-07,11,62.09037206832816,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-D8-A27R-01A-11R-A16F-07,12,62.19788943843538,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-E9-A1N6-01A-11R-A144-07,13,62.233881293880515,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A7-A2KD-01A-31R-A21T-07,14,62.49142381331121,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-E9-A1RA-01A-11R-A14D-07,15,62.5775674781512,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AO-A03M-01B-11R-A10J-07,16,62.80476205503079,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-LL-A740-01A-21R-A32P-07,17,62.90826306156996,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-BH-A18P-01A-11R-A12D-07,18,62.97678497194103,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-B6-A0IK-01A-12R-A056-07,19,62.996640153245046,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-3C-AALJ-01A-31R-A41B-07,20,63.036059585885596,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-C8-A26W-01A-11R-A16F-07,21,63.10340682941408,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AO-A03L-01A-41R-A056-07,22,63.19495337444678,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A1-A0SJ-01A-11R-A084-07,23,63.24205949515729,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-D8-A27W-01A-11R-A16F-07,24,63.255025150955156,TRUE,C1
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-E9-A22B-01A-11R-A157-07,25,63.30926848600182,TRUE,C1
