chr1	11672	12009	+
chr1	12058	12178	+
chr1	12228	12612	+
chr1	12698	12974	+
chr1	12722	13220	+
chr1	13053	13220	+
chr1	13375	13452	+
chr1	14502	15004	-
chr1	14830	14929	-
chr1	14830	14969	-
chr1	15039	15795	-
chr1	15948	16606	-
chr1	16766	16857	-
chr1	17056	17232	-
chr1	17056	17605	-
chr1	17056	17914	-
chr1	17362	17605	-
chr1	17369	17525	-
chr1	17369	17605	-
chr1	17743	17914	-
chr1	18062	18267	-
chr1	18062	24737	-
chr1	18062	29320	-
chr1	18367	18912	-
chr1	18367	24737	-
chr1	18370	18912	-
chr1	18370	24737	-
chr1	18555	18912	-
chr1	18555	24737	-
chr1	19288	24737	-
chr1	24440	24737	-
chr1	24892	29533	-
chr1	30040	30563	+
chr1	30668	30975	+
chr1	35175	35276	-
chr1	35482	35720	-
chr1	57654	58699	+
chr1	58857	62915	+
chr1	65434	65519	+
chr1	65574	69036	+
chr1	90051	90286	-
chr1	91630	92090	-
chr1	92241	112699	-
chr1	92241	165883	-
chr1	110973	466980	-
chr1	110973	701955	-
chr1	112805	120774	-
chr1	120870	120873	-
chr1	120933	129054	-
chr1	129224	133373	-
chr1	129224	142946	-
chr1	129224	501555	-
chr1	132636	140399	-
chr1	136513	136610	-
chr1	136513	136659	-
chr1	137148	137244	-
chr1	139848	140074	-
chr1	142478	142946	-
chr1	143012	143577	-
chr1	143012	146385	-
chr1	145267	146385	-
chr1	145271	146385	-
chr1	146510	155766	-
chr1	149073	155766	-
chr1	155832	157673	-
chr1	155832	158253	-
chr1	155832	158592	-
chr1	155832	164262	-
chr1	160691	161313	+
chr1	164506	164770	-
chr1	164792	165844	-
chr1	164792	165883	-
chr1	165943	167958	-
chr1	165943	167963	-
chr1	165943	168099	-
chr1	165943	169242	-
chr1	168066	768513	-
chr1	168166	169048	-
chr1	168166	522858	-
chr1	168166	764722	-
chr1	169265	172556	-
chr1	172689	173752	-
chr1	173863	175323	-
chr1	178918	179619	-
chr1	182191	182528	+
chr1	182747	183131	+
chr1	183217	183493	+
chr1	183572	183739	+
chr1	183902	183980	+
chr1	185351	185450	-
chr1	185351	185490	-
chr1	185560	186316	-
chr1	186470	187128	-
chr1	186470	187379	-
chr1	187288	187375	-
chr1	187288	187379	-
chr1	187578	187754	-
chr1	187578	188129	-
chr1	187884	188129	-
chr1	187891	188129	-
chr1	188267	188438	-
chr1	188585	188790	-
chr1	188585	195262	-
chr1	188585	199836	-
chr1	188893	195262	-
chr1	188903	195262	-
chr1	189078	195262	-
chr1	195417	200049	-
chr1	197262	198753	-
chr1	259026	264603	-
chr1	259026	356684	-
chr1	261635	267302	-
chr1	267057	268121	+
chr1	268205	268666	-
chr1	287537	466980	-
chr1	287537	701955	-
chr1	348431	356684	-
chr1	351040	353997	-
chr1	351040	356684	-
chr1	354126	356684	-
chr1	354821	356684	-
chr1	357587	358048	-
chr1	358184	359344	-
chr1	358184	365564	-
chr1	359516	365564	-
chr1	360169	365170	+
chr1	365693	368250	-
chr1	365693	373143	-
chr1	370411	373143	-
chr1	370414	373143	-
chr1	373324	379768	-
chr1	373324	485039	-
chr1	378442	606600	+
chr1	380760	380833	+
chr1	382975	468707	-
chr1	382975	485039	-
chr1	415072	650819	+
chr1	429062	664803	+
chr1	438494	447768	-
chr1	438494	463950	-
chr1	463486	463950	-
chr1	463635	463682	-
chr1	463984	465471	-
chr1	463984	468707	-
chr1	463984	485039	-
chr1	463984	720031	-
chr1	465528	468707	-
chr1	476946	485039	-
chr1	484690	503045	-
chr1	485209	494991	-
chr1	485209	497108	-
chr1	485209	501555	-
chr1	485209	514358	-
chr1	485209	743285	-
chr1	488623	499008	-
chr1	489388	489716	+
chr1	491990	492767	-
chr1	494899	494991	-
chr1	495050	495276	-
chr1	495050	497108	-
chr1	495050	498683	-
chr1	495113	498519	-
chr1	495544	498950	-
chr1	495575	498981	-
chr1	497229	498072	-
chr1	497300	498046	-
chr1	497300	498398	-
chr1	497300	501555	-
chr1	498306	498398	-
chr1	498457	498683	-
chr1	498457	501555	-
chr1	501621	502186	-
chr1	501621	502464	-
chr1	501621	502861	-
chr1	501621	502997	-
chr1	502244	502464	-
chr1	502662	504979	-
chr1	502956	504979	-
chr1	505104	514358	-
chr1	505104	749237	-
chr1	514424	517155	-
chr1	514424	517184	-
chr1	517267	522858	-
chr1	522405	522858	-
chr1	523388	524440	-
chr1	524539	526559	-
chr1	526662	768513	-
chr1	532458	533910	-
chr1	586359	586820	-
chr1	586956	594628	-
chr1	587702	594234	+
chr1	594757	597298	-
chr1	594757	601397	-
chr1	599086	601397	-
chr1	599089	601397	-
chr1	599132	601397	-
chr1	600485	600721	-
chr1	601578	607954	-
chr1	601578	720031	-
chr1	608057	612740	-
chr1	608057	698926	-
chr1	608946	609019	+
chr1	612865	703684	-
chr1	612865	720031	-
chr1	689080	720031	-
chr1	698462	698926	-
chr1	698611	698658	-
chr1	698960	700447	-
chr1	698960	703684	-
chr1	698960	720031	-
chr1	698960	827669	-
chr1	700504	703684	-
chr1	719682	744775	-
chr1	720201	743285	-
chr1	724361	724717	+
chr1	729805	729897	-
chr1	729805	733306	-
chr1	729805	736712	-
chr1	729956	732016	-
chr1	730019	740249	-
chr1	732208	732980	-
chr1	732208	733306	-
chr1	732257	739078	+
chr1	733214	733306	-
chr1	733214	736712	-
chr1	733365	735422	-
chr1	733365	738833	-
chr1	735614	743179	-
chr1	735618	739802	-
chr1	736620	736712	-
chr1	736620	740128	-
chr1	736834	740249	-
chr1	739029	739802	-
chr1	743351	744194	-
chr1	743351	744727	-
chr1	744392	744727	-
chr1	744826	746694	-
chr1	745576	746694	-
chr1	745580	746694	-
chr1	746819	749237	-
chr1	746819	752447	-
chr1	746819	756076	-
chr1	749382	756076	-
chr1	756142	758122	-
chr1	756142	758702	-
chr1	756142	758966	-
chr1	756142	759041	-
chr1	759124	764722	-
chr1	761155	761777	+
chr1	764269	764722	-
chr1	764801	765143	-
chr1	764966	765226	-
chr1	765248	766289	-
chr1	765248	766328	-
chr1	766388	768411	-
chr1	766388	768547	-
chr1	766388	769690	-
chr1	768614	769496	-
chr1	768614	774170	-
chr1	769713	772975	-
chr1	773108	774170	-
chr1	774281	778283	-
chr1	774281	778558	-
chr1	774281	805798	-
chr1	779093	781936	+
chr1	779093	803566	+
chr1	779093	803918	+
chr1	779093	803921	+
chr1	779093	803950	+
chr1	782137	784369	+
chr1	791941	805798	-
chr1	801164	805798	-
chr1	803668	803950	+
chr1	804223	804775	+
chr1	804841	807216	+
chr1	804967	807216	+
chr1	805892	808573	-
chr1	807324	809621	+
chr1	807324	809657	+
chr1	808624	808730	-
chr1	808624	810066	-
chr1	810171	817372	-
chr1	818199	819191	-
chr1	818203	818722	+
chr1	819224	827483	-
chr1	820995	821554	-
chr1	826924	829002	+
chr1	827776	829002	+
chr1	829105	841199	+
chr1	829105	847653	+
chr1	829105	851926	+
chr1	839347	839472	-
chr1	839347	839514	-
chr1	839347	839584	-
chr1	841374	847653	+
chr1	844499	847653	+
chr1	847807	849483	+
chr1	847807	851926	+
chr1	849603	850177	+
chr1	849603	850180	+
chr1	849603	851926	+
chr1	850352	851926	+
chr1	852015	852670	+
chr1	852090	852670	+
chr1	852111	852650	+
chr1	852111	852670	+
chr1	852234	852670	+
chr1	852671	853390	+
chr1	852767	853390	+
chr1	855122	856448	+
chr1	855137	856448	+
chr1	861274	865259	+
chr1	865500	867419	+
chr1	868531	868626	-
chr1	868676	869527	-
chr1	868676	874111	-
chr1	869576	870085	-
chr1	874592	875046	-
chr1	875156	875525	-
chr1	875156	876745	-
chr1	875626	876526	-
chr1	876612	876754	-
chr1	904958	915749	+
chr1	911474	911944	+
chr1	914445	914802	+
chr1	915004	915167	+
chr1	915004	915170	+
chr1	915236	915318	+
chr1	915472	915749	+
chr1	915950	917881	+
chr1	916434	917881	+
chr1	917721	918021	-
chr1	918072	919969	+
chr1	918111	918824	-
chr1	918916	919334	-
chr1	920082	920220	+
chr1	922510	923012	-
chr1	923144	923253	-
chr1	923144	923396	-
chr1	924949	925921	+
chr1	925801	925921	+
chr1	926014	930154	+
chr1	930337	931038	+
chr1	931090	935771	+
chr1	931227	935771	+
chr1	935897	939039	+
chr1	936935	939039	+
chr1	939130	939235	+
chr1	939130	939271	+
chr1	939130	939274	+
chr1	939413	941143	+
chr1	939413	941230	+
chr1	939461	941143	+
chr1	941307	942135	+
chr1	942252	942409	+
chr1	942489	942558	+
chr1	943059	943252	+
chr1	943059	943697	+
chr1	943378	943697	+
chr1	943809	943907	+
chr1	944801	945041	-
chr1	944801	945056	-
chr1	945147	945517	-
chr1	945654	946172	-
chr1	946287	946401	-
chr1	946546	948130	-
chr1	948233	948489	-
chr1	948595	951126	-
chr1	948604	951126	-
chr1	951239	951999	-
chr1	952140	952411	-
chr1	952601	953174	-
chr1	953289	953781	-
chr1	953893	954003	-
chr1	954083	955922	-
chr1	954524	955922	-
chr1	956014	956094	-
chr1	956216	956893	-
chr1	957026	957098	-
chr1	957274	958928	-
chr1	959082	959214	-
chr1	960801	961292	+
chr1	961553	961628	+
chr1	961751	961825	+
chr1	962048	962354	+
chr1	962472	962703	+
chr1	962918	963108	+
chr1	963254	963336	+
chr1	963505	963919	+
chr1	964009	964106	+
chr1	964168	964348	+
chr1	964181	964348	+
chr1	964531	964962	+
chr1	966615	966703	+
chr1	966804	970276	+
chr1	970424	970520	+
chr1	970602	970685	+
chr1	970759	970878	+
chr1	971007	971076	+
chr1	971007	971112	+
chr1	971209	971323	+
chr1	971405	972074	+
chr1	972151	972287	+
chr1	972425	972860	+
chr1	973011	973185	+
chr1	973011	973499	+
chr1	973327	973499	+
chr1	973641	973832	+
chr1	974052	974315	+
chr1	974365	974441	+
chr1	976270	976498	-
chr1	976625	978880	-
chr1	980658	981136	-
chr1	981048	982064	-
chr1	981174	982064	-
chr1	999433	999525	-
chr1	999614	999691	-
chr1	999614	999865	-
chr1	999788	999865	-
chr1	1001282	1008193	+
chr1	1008280	1013983	+
chr1	1012191	1012916	-
chr1	1013577	1013983	+
chr1	1020374	1022200	+
chr1	1021539	1022195	-
chr1	1022463	1035276	+
chr1	1035325	1040664	+
chr1	1040881	1041172	+
chr1	1041398	1041477	+
chr1	1041703	1041955	+
chr1	1042163	1042690	+
chr1	1042163	1043238	+
chr1	1043458	1043537	+
chr1	1043733	1043822	+
chr1	1044024	1044108	+
chr1	1044258	1044333	+
chr1	1044440	1045160	+
chr1	1045081	1045160	+
chr1	1045278	1045358	+
chr1	1045524	1045732	+
chr1	1045877	1045963	+
chr1	1046089	1046159	+
chr1	1046266	1046396	+
chr1	1046736	1046819	+
chr1	1046958	1047326	+
chr1	1047455	1047572	+
chr1	1047688	1047775	+
chr1	1047896	1048011	+
chr1	1048366	1048866	+
chr1	1049060	1049235	+
chr1	1049452	1049565	+
chr1	1049796	1049902	+
chr1	1050038	1050232	+
chr1	1050330	1050426	+
chr1	1050592	1050725	+
chr1	1050838	1051031	+
chr1	1050838	1051252	+
chr1	1051044	1051252	+
chr1	1051095	1051252	+
chr1	1051370	1051452	+
chr1	1051646	1051727	+
chr1	1051816	1051992	+
chr1	1051816	1053752	+
chr1	1052017	1053460	+
chr1	1053494	1053752	+
chr1	1053978	1054447	+
chr1	1054552	1054823	+
chr1	1055216	1055897	+
chr1	1059783	1060276	+
chr1	1060394	1063078	+
chr1	1062809	1063060	-
chr1	1063202	1063479	+
chr1	1063202	1064205	+
chr1	1063567	1064209	+
chr1	1064402	1064489	+
chr1	1064402	1065829	+
chr1	1064590	1065351	+
chr1	1065476	1066586	+
chr1	1066668	1067565	+
chr1	1067647	1067868	+
chr1	1068004	1068576	+
chr1	1068725	1069207	+
chr1	1072576	1074015	-
chr1	1082988	1083914	-
chr1	1082988	1084352	-
chr1	1084384	1084480	-
chr1	1084507	1085877	-
chr1	1086013	1087138	-
chr1	1087205	1087501	-
chr1	1087598	1090352	-
chr1	1090429	1090875	-
chr1	1090429	1091471	-
chr1	1090984	1091471	-
chr1	1091566	1091990	-
chr1	1092104	1105955	-
chr1	1092104	1115021	-
chr1	1092104	1116059	-
chr1	1098114	1104032	+
chr1	1099104	1099333	+
chr1	1099639	1099717	+
chr1	1115076	1116059	-
chr1	1137111	1140824	+
chr1	1141033	1142738	+
chr1	1173927	1174265	+
chr1	1173927	1174284	+
chr1	1174322	1174423	+
chr1	1174490	1179188	+
chr1	1176397	1179364	-
chr1	1179334	1179656	+
chr1	1179738	1180033	+
chr1	1179854	1180033	+
chr1	1180341	1180482	+
chr1	1180602	1180730	+
chr1	1180861	1181740	+
chr1	1181816	1182360	+
chr1	1182447	1182875	+
chr1	1183048	1183919	+
chr1	1184092	1184968	+
chr1	1185110	1196599	+
chr1	1196717	1197092	+
chr1	1197187	1197437	+
chr1	1203961	1204398	-
chr1	1203969	1204033	-
chr1	1203969	1204054	-
chr1	1204237	1204398	-
chr1	1204487	1205369	-
chr1	1205493	1206384	-
chr1	1211626	1211703	-
chr1	1211626	1211941	-
chr1	1211833	1211941	-
chr1	1211833	1212637	-
chr1	1211833	1212991	-
chr1	1212139	1212637	-
chr1	1212139	1212861	-
chr1	1212705	1212991	-
chr1	1213094	1213662	-
chr1	1213786	1213982	-
chr1	1217689	1218457	-
chr1	1217805	1218457	-
chr1	1218634	1218768	-
chr1	1218928	1223243	-
chr1	1223358	1223831	-
chr1	1223969	1228467	-
chr1	1223969	1231891	-
chr1	1228947	1231891	-
chr1	1234770	1234865	-
chr1	1242647	1242834	-
chr1	1242914	1243061	-
chr1	1243153	1243443	-
chr1	1243553	1243953	-
chr1	1244106	1244190	-
chr1	1244276	1244380	-
chr1	1244498	1246513	-
chr1	1255488	1256044	-
chr1	1256126	1256991	-
chr1	1257131	1257207	-
chr1	1257311	1263345	-
chr1	1263387	1264782	-
chr1	1263387	1267732	-
chr1	1263387	1267861	-
chr1	1263387	1273665	-
chr1	1264831	1267861	-
chr1	1267993	1268557	-
chr1	1267993	1272852	-
chr1	1267993	1273498	-
chr1	1267993	1273665	-
chr1	1275300	1279067	+
chr1	1279149	1280310	+
chr1	1280667	1281225	+
chr1	1281298	1281410	+
chr1	1281611	1282241	+
chr1	1282316	1283977	+
chr1	1284091	1285570	+
chr1	1284091	1285925	+
chr1	1285665	1285925	+
chr1	1286279	1286767	+
chr1	1286976	1287108	+
chr1	1287300	1287507	+
chr1	1287597	1287672	+
chr1	1287837	1287938	+
chr1	1288038	1290270	+
chr1	1290389	1290476	+
chr1	1290556	1290636	+
chr1	1290695	1290894	+
chr1	1290954	1291064	+
chr1	1291141	1291253	+
chr1	1293709	1293822	-
chr1	1293934	1294089	-
chr1	1294200	1294401	-
chr1	1294200	1294717	-
chr1	1294629	1294717	-
chr1	1294629	1295446	-
chr1	1294817	1295446	-
chr1	1295555	1295735	-
chr1	1295939	1296014	-
chr1	1296110	1296210	-
chr1	1296281	1296424	-
chr1	1296634	1297821	-
chr1	1297934	1298012	-
chr1	1297934	1298029	-
chr1	1298114	1298369	-
chr1	1298422	1298566	-
chr1	1298680	1299344	-
chr1	1299357	1299830	-
chr1	1299906	1299972	-
chr1	1299906	1300157	-
chr1	1300069	1300157	-
chr1	1300203	1300508	-
chr1	1300693	1301987	-
chr1	1300931	1301987	-
chr1	1302047	1302921	-
chr1	1302976	1303161	-
chr1	1303282	1304085	-
chr1	1304144	1307768	-
chr1	1308721	1308914	+
chr1	1308973	1309085	+
chr1	1309274	1309453	+
chr1	1309604	1309680	+
chr1	1309852	1310633	+
chr1	1310689	1310908	+
chr1	1311072	1311329	+
chr1	1311925	1312017	-
chr1	1312138	1312225	-
chr1	1312148	1312225	-
chr1	1312369	1312439	-
chr1	1312502	1312592	-
chr1	1312701	1312786	-
chr1	1312950	1313034	-
chr1	1313125	1313508	-
chr1	1313593	1313731	-
chr1	1313922	1314300	-
chr1	1314106	1314300	-
chr1	1314366	1314823	-
chr1	1314963	1315403	-
