cell_line1	cell_line2	similarity	sample_id1	cell_line1_display	sample_id2	cell_line2_display
BT_474	CAL_120	0.07945527884558164	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_CAL_120_lib581301_8005_3	CAL_120
BT_474	CAL_148	0.7181670635292117	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_CAL_148_lib581302_7997_4	CAL_148
CAL_120	CAL_148	0.11774248124021529	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_CAL_148_lib581302_7997_4	CAL_148
BT_474	CAL_51	-0.17323649470066502	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_CAL_51_lib581295_7997_4	CAL_51
CAL_120	CAL_51	0.2018094961707038	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_CAL_51_lib581295_7997_4	CAL_51
CAL_148	CAL_51	-0.18654978297610875	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_CAL_51_lib581295_7997_4	CAL_51
BT_474	CAL_85_1	-0.10820629383791695	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1
CAL_120	CAL_85_1	0.512952062032481	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1
CAL_148	CAL_85_1	-0.11652198728098007	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1
CAL_51	CAL_85_1	0.27501923472910855	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1
BT_474	COLO_824	-0.10721188961410921	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_COLO_824_lib581290_7997_4	COLO_824
CAL_120	COLO_824	0.26309080396042167	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_COLO_824_lib581290_7997_4	COLO_824
CAL_148	COLO_824	-0.11545116272716768	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_COLO_824_lib581290_7997_4	COLO_824
CAL_51	COLO_824	0.2724918374868313	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_COLO_824_lib581290_7997_4	COLO_824
CAL_85_1	COLO_824	0.3445343115109583	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_COLO_824_lib581290_7997_4	COLO_824
BT_474	DU_4475	0.35936180802925505	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_DU_4475_lib581298_7997_4	DU_4475
CAL_120	DU_4475	0.11215358662819251	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_DU_4475_lib581298_7997_4	DU_4475
CAL_148	DU_4475	0.42650686283191924	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_DU_4475_lib581298_7997_4	DU_4475
CAL_51	DU_4475	-0.17769480501091628	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_DU_4475_lib581298_7997_4	DU_4475
CAL_85_1	DU_4475	-0.110991025982753	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_DU_4475_lib581298_7997_4	DU_4475
COLO_824	DU_4475	-0.1099710303694911	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_DU_4475_lib581298_7997_4	DU_4475
BT_474	EFM_19	0.41542391063555734	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_EFM_19_lib581291_7997_4	EFM_19
CAL_120	EFM_19	-0.018229669124956	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_EFM_19_lib581291_7997_4	EFM_19
CAL_148	EFM_19	0.38006502217666593	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_EFM_19_lib581291_7997_4	EFM_19
CAL_51	EFM_19	-0.1787331449299421	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_EFM_19_lib581291_7997_4	EFM_19
CAL_85_1	EFM_19	-0.11163958975435255	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_EFM_19_lib581291_7997_4	EFM_19
COLO_824	EFM_19	-0.11061363390965667	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_EFM_19_lib581291_7997_4	EFM_19
DU_4475	EFM_19	0.2921074458319302	NG-29643_DU_4475_lib581298_7997_4	DU_4475	NG-29643_EFM_19_lib581291_7997_4	EFM_19
BT_474	EFM_192A	0.35246350820189876	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A
CAL_120	EFM_192A	-0.041973665064446115	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A
CAL_148	EFM_192A	0.47888481441089414	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A
CAL_51	EFM_192A	-0.18141078346909822	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A
CAL_85_1	EFM_192A	-0.11331208574349326	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A
COLO_824	EFM_192A	-0.11227075984020915	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A
DU_4475	EFM_192A	0.287613014504812	NG-29643_DU_4475_lib581298_7997_4	DU_4475	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A
EFM_19	EFM_192A	0.5331722553227178	NG-29643_EFM_19_lib581291_7997_4	EFM_19	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A
BT_474	EFM_192B	0.4708105250910919	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
CAL_120	EFM_192B	0.046076529209374856	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
CAL_148	EFM_192B	0.5751235434808317	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
CAL_51	EFM_192B	-0.18960047689478202	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
CAL_85_1	EFM_192B	-0.1184274996451265	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
COLO_824	EFM_192B	-0.11733916363725524	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
DU_4475	EFM_192B	0.4180299492214611	NG-29643_DU_4475_lib581298_7997_4	DU_4475	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
EFM_19	EFM_192B	0.47642376789349833	NG-29643_EFM_19_lib581291_7997_4	EFM_19	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
EFM_192A	EFM_192B	0.7044085357098744	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B
BT_474	EFM_192C	0.6079892703337425	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
CAL_120	EFM_192C	-0.04641736705901653	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
CAL_148	EFM_192C	0.5302927528485828	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
CAL_51	EFM_192C	-0.16909775357648682	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
CAL_85_1	EFM_192C	-0.10562116973357788	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
COLO_824	EFM_192C	-0.1046505225227612	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
DU_4475	EFM_192C	0.3232148156186588	NG-29643_DU_4475_lib581298_7997_4	DU_4475	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
EFM_19	EFM_192C	0.6439138495941914	NG-29643_EFM_19_lib581291_7997_4	EFM_19	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
EFM_192A	EFM_192C	0.6169811106275863	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
EFM_192B	EFM_192C	0.5477872287217597	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C
BT_474	ETCC_006	-0.16934506711277666	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
CAL_120	ETCC_006	0.16880424355205298	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
CAL_148	ETCC_006	-0.18235929774814233	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
CAL_51	ETCC_006	0.28681283968397253	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
CAL_85_1	ETCC_006	0.2559740226864684	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
COLO_824	ETCC_006	0.10063150150199096	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
DU_4475	ETCC_006	-0.17370322998142412	NG-29643_DU_4475_lib581298_7997_4	DU_4475	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
EFM_19	ETCC_006	-0.1747182455737053	NG-29643_EFM_19_lib581291_7997_4	EFM_19	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
EFM_192A	ETCC_006	-0.17733573606784542	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
EFM_192B	ETCC_006	-0.18534146364390772	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
EFM_192C	ETCC_006	-0.16529929491767767	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006
BT_474	ETCC_007	-0.17323649470066502	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
CAL_120	ETCC_007	0.2115182470928347	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
CAL_148	ETCC_007	-0.18654978297610875	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
CAL_51	ETCC_007	0.37243082186111953	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
CAL_85_1	ETCC_007	0.34083480219375106	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
COLO_824	ETCC_007	0.1551125244492572	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
DU_4475	ETCC_007	-0.17769480501091628	NG-29643_DU_4475_lib581298_7997_4	DU_4475	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
EFM_19	ETCC_007	-0.1787331449299421	NG-29643_EFM_19_lib581291_7997_4	EFM_19	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
EFM_192A	ETCC_007	-0.18141078346909822	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
EFM_192B	ETCC_007	-0.18960047689478202	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
EFM_192C	ETCC_007	-0.16909775357648682	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
ETCC_006	ETCC_007	0.7866789406282537	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007
BT_474	EVSA_T	0.4086127880346922	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
CAL_120	EVSA_T	-0.024669278123896007	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
CAL_148	EVSA_T	0.45165004598067815	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
CAL_51	EVSA_T	-0.16999181823392556	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
CAL_85_1	EVSA_T	-0.10617961686216978	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
COLO_824	EVSA_T	-0.10520383758219383	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
DU_4475	EVSA_T	0.21132375604711415	NG-29643_DU_4475_lib581298_7997_4	DU_4475	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
EFM_19	EVSA_T	0.3658392981487892	NG-29643_EFM_19_lib581291_7997_4	EFM_19	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
EFM_192A	EVSA_T	0.3515193007121697	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
EFM_192B	EVSA_T	0.29052277728845466	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
EFM_192C	EVSA_T	0.39621406196582826	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
ETCC_006	EVSA_T	-0.16617327611707067	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
ETCC_007	EVSA_T	-0.16999181823392556	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T
BT_474	HCC_1143	-0.10721188961410921	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
CAL_120	HCC_1143	0.4537609134973294	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
CAL_148	HCC_1143	-0.11545116272716768	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
CAL_51	HCC_1143	0.4029132964174692	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
CAL_85_1	HCC_1143	0.6769047208025412	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
COLO_824	HCC_1143	0.5609120521172638	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
DU_4475	HCC_1143	-0.1099710303694911	NG-29643_DU_4475_lib581298_7997_4	DU_4475	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
EFM_19	HCC_1143	-0.11061363390965667	NG-29643_EFM_19_lib581291_7997_4	EFM_19	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
EFM_192A	HCC_1143	-0.11227075984020915	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
EFM_192B	HCC_1143	-0.11733916363725524	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
EFM_192C	HCC_1143	-0.1046505225227612	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
ETCC_006	HCC_1143	0.2536216488982509	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
ETCC_007	HCC_1143	0.33770256695215023	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
EVSA_T	HCC_1143	-0.10520383758219383	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143
BT_474	HCC_1599	-0.10820629383791695	NG-29643_BT_474_lib581288_7997_4	BT_474	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
CAL_120	HCC_1599	0.3754959194553928	NG-29643_CAL_120_lib581301_8005_3	CAL_120	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
CAL_148	HCC_1599	-0.11652198728098007	NG-29643_CAL_148_lib581302_7997_4	CAL_148	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
CAL_51	HCC_1599	0.3671610291796081	NG-29643_CAL_51_lib581295_7997_4	CAL_51	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
CAL_85_1	HCC_1599	0.590001659016756	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
COLO_824	HCC_1599	0.5845796071104349	NG-29643_COLO_824_lib581290_7997_4	COLO_824	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
DU_4475	HCC_1599	-0.110991025982753	NG-29643_DU_4475_lib581298_7997_4	DU_4475	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
EFM_19	HCC_1599	-0.11163958975435255	NG-29643_EFM_19_lib581291_7997_4	EFM_19	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
EFM_192A	HCC_1599	-0.11331208574349326	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
EFM_192B	HCC_1599	-0.1184274996451265	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
EFM_192C	HCC_1599	-0.10562116973357788	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
ETCC_006	HCC_1599	0.2302391642003885	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
ETCC_007	HCC_1599	0.2881823482220371	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
EVSA_T	HCC_1599	-0.10617961686216978	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599
