method,sample_id,cell_tech_id,cell_line,cell_line_canonical,cell_line_display,tumour_id,rank,distance,in_top,cluster
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A2-A04P-01A-31R-A034-07,1,12.29022380855273,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A7-A13D-01B-04R-A277-07,2,13.389098081828077,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A2-A3XT-01A-11R-A22U-07,3,13.505284545745871,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AN-A0AL-01A-11R-A00Z-07,4,13.51474085746378,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-BH-A18Q-01A-12R-A12D-07,5,13.697064592956256,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-GM-A2DB-01A-31R-A18M-07,6,14.13212297508104,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AO-A0JL-01A-11R-A056-07,7,14.137848384185736,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-B6-A0RU-01A-11R-A084-07,8,14.494633888543813,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AR-A0TP-01A-11R-A084-07,9,14.672877363706405,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-AR-A24Q-01A-12R-A169-07,10,14.692084248746053,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-BH-A18G-01A-11R-A12D-07,11,14.703937192745814,TRUE,C3
CCP_KM_expr_cell_tumour,NG-29643_CAL_120_lib581301_8005_3,CELL:CAL_120,CAL_120,CAL_120,CAL_120,TCGA-A2-A3XS-01A-11R-A22U-07,12,14.868164819011334,TRUE,C3
